ImageNumber,Intensity_LowerQuartileIntensity_MIRO160mer,Intensity_LowerQuartileIntensity_Subtract_perinucleus_Miro160mer,Intensity_MADIntensity_MIRO160mer,Intensity_MADIntensity_Subtract_perinucleus_Miro160mer,Intensity_MaxIntensity_MIRO160mer,Intensity_MaxIntensity_Subtract_perinucleus_Miro160mer,Intensity_MeanIntensity_MIRO160mer,Intensity_MeanIntensity_Subtract_perinucleus_Miro160mer,Intensity_MedianIntensity_MIRO160mer,Intensity_MedianIntensity_Subtract_perinucleus_Miro160mer,Intensity_MinIntensity_MIRO160mer,Intensity_MinIntensity_Subtract_perinucleus_Miro160mer,Intensity_PercentMaximal_MIRO160mer,Intensity_PercentMaximal_Subtract_perinucleus_Miro160mer,Intensity_StdIntensity_MIRO160mer,Intensity_StdIntensity_Subtract_perinucleus_Miro160mer,Intensity_TotalArea_MIRO160mer,Intensity_TotalArea_Subtract_perinucleus_Miro160mer,Intensity_TotalIntensity_MIRO160mer,Intensity_TotalIntensity_Subtract_perinucleus_Miro160mer,Intensity_UpperQuartileIntensity_MIRO160mer,Intensity_UpperQuartileIntensity_Subtract_perinucleus_Miro160mer
74,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.15574883,0.039246205,0.0021042796100612026,0.0020205427343051668,0.0019836728,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.527185566939965e-05,0.0008541505,0.0003400127,5289984,3956971,11131.605,7995.229,0.002121004043146968,0.0020599679555743933
75,0.0019073777366429567,0.001892118714749813,0.00012207218,9.155413e-05,0.17079423,0.0446479,0.0021822935289714488,0.002058707303209291,0.0019989319,0.0019684138,0.0015106432,0.0015106432,1.8903648857917152e-05,2.4840098078643252e-05,0.0009749656,0.00040427656,5289984,4025749,11544.298,8287.839,0.002166781108826399,0.002075226977467537
76,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.13333334,0.13333334,0.00207232450543565,0.002003412671363278,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.169636030538061e-05,0.00071941025,0.0004912201,5289984,4609068,10962.563,9233.865,0.002075226977467537,0.0020447089336812496
77,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.106202796,0.046311133,0.002134320535633945,0.0020352302133661666,0.0019836728,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.4149147064200267e-05,0.0007333172,0.00038562878,5289984,4140933,11290.521,8427.752,0.002121004043146968,0.0020599679555743933
78,0.001892118714749813,0.0018768596928566694,9.155413e-05,7.629511e-05,0.18887617,0.050217442,0.0021082853744808115,0.00201833556832369,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.3188556354684736e-05,0.00090408925,0.0004442011,5289984,4312472,11152.796,8704.016,0.0020904859993606806,0.0020447089336812496
79,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.12748913,0.03367666,0.0020351836351844353,0.0019780627958042468,0.0019531548,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.1226478673650745e-05,0.0005894858,0.00021873598,5289984,4711097,10766.089,9318.846,0.0020599679555743933,0.002029449911788106
80,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.10489052,0.046387427,0.002046804394871516,0.001981810465543614,0.0019531548,0.0019378958,0.0015411612,0.0015411612,1.8903648857917152e-05,2.10576277782118e-05,0.0006486274,0.0002584149,5289984,4748873,10827.5625,9411.366,0.0020599679555743933,0.002029449911788106
81,0.0019073777366429567,0.001892118714749813,0.00012207218,9.155413e-05,0.21808194,0.09285115,0.0021858067647274547,0.002089793373570445,0.0019989319,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.595886869173532e-05,0.0009235621,0.00054641854,5289984,3852248,11562.883,8050.4023,0.002166781108826399,0.0020904859993606806
82,0.001892118714749813,0.001892118714749813,0.00010681315,9.155413e-05,0.17822538,0.0936141,0.0021147471364043823,0.002055472425603587,0.0019836728,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.3905150101632745e-05,0.0008701597,0.00047174326,5289984,4183199,11186.979,8598.45,0.0021057450212538242,0.002075226977467537
83,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.22322424,0.16113527,0.002104663959640521,0.0020392404142699537,0.0019836728,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.351832218408073e-05,0.00096717983,0.0005259634,5289984,4252004,11133.639,8670.858,0.0020904859993606806,0.0020599679555743933
84,0.001892118714749813,0.001892118714749813,9.155413e-05,9.155413e-05,0.21039139,0.14267185,0.002094217847587063,0.002029372253117168,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.299729229880474e-05,0.0010513602,0.00047711658,5289984,4348338,11078.379,8824.396,0.0020904859993606806,0.0020599679555743933
85,0.0019226367585361004,0.001892118714749813,0.00012207218,0.00010681315,0.12864882,0.09439231,0.002185093262746636,0.002086623394874537,0.002014191,0.0019989319,0.0015106432,0.0015106432,1.8903648857917152e-05,2.8119088840292856e-05,0.0010555341,0.0004049042,5289984,3556303,11559.108,7420.665,0.002197299152612686,0.0021362630650401115
86,0.0019073777366429567,0.001892118714749813,0.00010681315,9.155413e-05,0.23476005,0.10112154,0.002130909202360064,0.002053304953246074,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.5469089693983794e-05,0.0012378116,0.00045845853,5289984,3926328,11272.476,8061.9487,0.002121004043146968,0.002075226977467537
87,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.18280308,0.05804532,0.0020775139631802287,0.0020060530850338366,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.226372179965678e-05,0.00092164107,0.0002771837,5289984,4491612,10990.016,9010.412,0.0020904859993606806,0.0020599679555743933
88,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.12568857,0.0708629,0.0020357950500771837,0.001983657586772194,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.213336414297622e-05,0.0006837877,0.00023898503,5289984,4518066,10769.323,8962.296,0.0020599679555743933,0.0020447089336812496
89,0.001892118714749813,0.001892118714749813,0.00010681315,9.155413e-05,0.1309224,0.110963605,0.0021504045132745204,0.0020549738201793024,0.0019836728,0.0019684138,0.0014953841,0.0014953841,1.8903648857917152e-05,2.458689710162281e-05,0.0011181358,0.00049369014,5289984,4067207,11375.605,8358.004,0.0021362630650401115,0.002075226977467537
90,0.0019226367585361004,0.0019073777366429567,0.00012207218,0.00010681315,0.10035859,0.08986038,0.0021958461898821434,0.0021083049666929567,0.002014191,0.0019989319,0.0015411612,0.0015411612,1.8903648857917152e-05,2.6591388219376825e-05,0.0010263788,0.0005287522,5289984,3760616,11615.991,7928.5254,0.0021820401307195425,0.0021362630650401115
91,0.0019226367585361004,0.0019073777366429567,0.00015259022,0.00012207218,0.12907606,0.12907606,0.0023833624484970086,0.00215730140804713,0.002044709,0.0019989319,0.0015411612,0.0015411612,1.8903648857917152e-05,3.582281605306362e-05,0.0017341584,0.0008693181,5289984,2791517,12607.949,6022.1436,0.0022735942620784044,0.002151522086933255
92,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.15368886,0.15368886,0.002197021945151441,0.002030185354271636,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.4795806533199106e-05,0.0015110631,0.00059795205,5289984,4032940,11622.211,8187.6157,0.0021057450212538242,0.0020447089336812496
93,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.21008621,0.21008621,0.002119967423341923,0.001987919036294604,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.2419091739820164e-05,0.0011994845,0.00044038333,5289984,4460484,11214.594,8867.081,0.0020599679555743933,0.002029449911788106
94,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.1251545,0.08940261,0.0021090758571410614,0.0019896310990305177,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.21156151281423e-05,0.00124358,0.00040400508,5289984,4521692,11156.978,8996.499,0.0020599679555743933,0.002029449911788106
95,0.0018768596928566694,0.0018768596928566694,9.155413e-05,9.155413e-05,0.15159838,0.09544518,0.002161727872782791,0.002022089080618795,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.277392822477685e-05,0.0012582266,0.00057046575,5289984,4390986,11435.506,8878.965,0.002075226977467537,0.0020447089336812496
96,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.13026626,0.13026626,0.0021493539208365282,0.0020205630252930077,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.2237566142860796e-05,0.0013297343,0.0006925812,5289984,4496895,11370.048,9086.26,0.002075226977467537,0.002029449911788106
97,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.13409628,0.0920882,0.002153083699367049,0.002004076086956522,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.2375143900144206e-05,0.0014209403,0.0005420312,5289984,4469245,11389.778,8956.707,0.002075226977467537,0.002029449911788106
98,0.0018768596928566694,0.0018768596928566694,0.00010681315,9.155413e-05,0.13238728,0.13238728,0.0021849073645591366,0.0020211495119314147,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.515809345929823e-05,0.0014104894,0.00061579794,5289984,3974864,11558.125,8033.7944,0.0021057450212538242,0.0020447089336812496
99,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.1388571,0.1388571,0.0021148684225108243,0.001983134247832598,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.258357446944973e-05,0.0013336895,0.00046687038,5289984,4427997,11187.62,8781.3125,0.0020599679555743933,0.002029449911788106
100,0.001892118714749813,0.0018768596928566694,0.00012207218,0.00010681315,0.29704738,0.14941634,0.002215630039890007,0.002125922345030225,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.2687080501702097e-05,0.0013859748,0.0009502558,5289984,4407795,11720.647,9370.63,0.002166781108826399,0.0020904859993606806
101,0.0019073777366429567,0.001892118714749813,0.0001373312,0.00010681315,0.29968718,0.29968718,0.002343461534748971,0.002229394175444387,0.002014191,0.0019836728,0.0014801251,0.0014801251,1.8903648857917152e-05,2.315359353033028e-05,0.0016376489,0.0013475182,5289984,4318984,12396.874,9628.718,0.002288853283971548,0.002151522086933255
102,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.19258411,0.19258411,0.0021619680451183784,0.002090803927738516,0.0019836728,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.1964177305382014e-05,0.0010731352,0.0009351548,5289984,4552868,11436.776,9519.154,0.002121004043146968,0.002075226977467537
103,0.0018768596928566694,0.0018768596928566694,0.00010681315,9.155413e-05,0.22229344,0.09338521,0.002149580801544012,0.002065592398439711,0.0019684138,0.0019531548,0.0015564202,0.0015564202,1.8903648857917152e-05,2.0964580341513013e-05,0.0011367579,0.0007656936,5289984,4769950,11371.248,9852.772,0.0020904859993606806,0.0020599679555743933
104,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.36562142,0.22348364,0.0022268118066377895,0.002125363197316683,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.2165183815869385e-05,0.0015544278,0.0011435829,5289984,4511580,11779.799,9588.746,0.002151522086933255,0.002075226977467537
105,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.16420233,0.16420233,0.0021120373057248376,0.002039596507565482,0.0019531548,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.075805942036025e-05,0.0010422716,0.00080953527,5289984,4817406,11172.644,9825.564,0.0020599679555743933,0.0020447089336812496
106,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.2170901,0.2170901,0.0022464383723797654,0.002128790911213502,0.0019836728,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.2183868777979405e-05,0.0013418365,0.0010398419,5289984,4507780,11883.623,9596.121,0.002151522086933255,0.002075226977467537
107,0.001892118714749813,0.0018768596928566694,0.00012207218,0.00010681315,0.34145114,0.34145114,0.0022927691112227372,0.002171674585565019,0.0019989319,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.2826651668034745e-05,0.0016039475,0.001157685,5289984,4380844,12128.712,9513.768,0.00221255817450583,0.0021057450212538242
108,0.0018768596928566694,0.0018768596928566694,9.155413e-05,9.155413e-05,0.20091555,0.20091555,0.002119122481927639,0.0021127355487872497,0.0019684138,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,1.9054021198741826e-05,0.0009669711,0.0009597168,5289984,5248236,11210.124,11088.135,0.002075226977467537,0.002075226977467537
109,0.0019073777366429567,0.001892118714749813,0.00012207218,0.00010681315,0.17985809,0.17679103,0.0022522601054889768,0.002156773287336183,0.002014191,0.0019836728,0.0015106432,0.0015106432,1.8903648857917152e-05,2.318628744411525e-05,0.0011467153,0.000977488,5289984,4312894,11914.42,9301.935,0.00221255817450583,0.002121004043146968
110,0.0019073777366429567,0.001892118714749813,0.00012207218,0.00010681315,0.25912872,0.22436866,0.00227825409951618,0.002175045098273446,0.0019989319,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.2911969235640668e-05,0.001361761,0.0010709799,5289984,4364531,12051.928,9493.052,0.0022278171963989735,0.002121004043146968
111,0.001892118714749813,0.001892118714749813,0.00010681315,9.155413e-05,0.21107805,0.17578393,0.002181009225405975,0.0020968692416353713,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.2247831948776592e-05,0.0011016264,0.00085620483,5289984,4494820,11537.504,9425.05,0.0021362630650401115,0.002075226977467537
112,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.32339972,0.10560769,0.0021234634907449624,0.0020511579895467797,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.15219690879958e-05,0.0010537534,0.00064459007,5289984,4646415,11233.088,9530.531,0.0021057450212538242,0.0020599679555743933
113,0.0019073777366429567,0.001892118714749813,0.0001373312,0.00010681315,0.1896849,0.14866865,0.002314059530354912,0.002192011398745718,0.002014191,0.0019836728,0.0015564202,0.0015564202,1.8903648857917152e-05,2.354088309856403e-05,0.0015674317,0.0012423838,5289984,4247929,12241.338,9311.509,0.002243076218292117,0.002121004043146968
114,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.34692913,0.12654307,0.0022045182387957127,0.0021008920961569024,0.0019836728,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.1770223993834674e-05,0.0013727935,0.0009184196,5289984,4593430,11661.866,9650.301,0.002121004043146968,0.002075226977467537
115,0.001892118714749813,0.001892118714749813,0.00010681315,9.155413e-05,0.24707408,0.1685359,0.002230498571982921,0.002128037962204798,0.0019836728,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.234155092812388e-05,0.0014851858,0.0010549133,5289984,4475965,11799.302,9525.023,0.002151522086933255,0.0020904859993606806
116,0.0018768596928566694,0.0018768596928566694,9.155413e-05,9.155413e-05,0.20675975,0.16148622,0.0021272058224798035,0.0020559536523639113,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.117024006205421e-05,0.0009540552,0.00072209444,5289984,4723612,11252.885,9711.527,0.0020904859993606806,0.0020599679555743933
117,0.0019073777366429567,0.001892118714749813,0.00012207218,0.00010681315,0.31665522,0.31665522,0.0022384737334508005,0.002147310104640346,0.0019989319,0.0019836728,0.0015564202,0.0015564202,1.8903648857917152e-05,2.3112169134853728e-05,0.0013354417,0.0011450069,5289984,4326725,11841.49,9290.82,0.002197299152612686,0.0021057450212538242
118,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.38318455,0.38318455,0.0021677463958303085,0.0020463694709867675,0.0019836728,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.365713804460506e-05,0.0013062924,0.0009311784,5289984,4227054,11467.344,8650.114,0.0021057450212538242,0.0020599679555743933
119,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.1807126,0.16240177,0.0022571355485196173,0.0020624472918306194,0.0019836728,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.484128900454993e-05,0.001515101,0.000624302,5289984,4025556,11940.211,8302.497,0.002151522086933255,0.002075226977467537
120,0.0019073777366429567,0.001892118714749813,0.00010681315,9.155413e-05,0.19205005,0.16891737,0.0022234721004709087,0.002074217578972711,0.0019989319,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.577669698951378e-05,0.0013650898,0.00073177903,5289984,3879473,11762.132,8046.871,0.0021362630650401115,0.002075226977467537
121,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.11694515,0.115678646,0.0022084104705586065,0.0020411698986242833,0.0019836728,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.369311165426253e-05,0.0013934937,0.00056642474,5289984,4220636,11682.456,8615.035,0.0021057450212538242,0.0020599679555743933
122,0.0019073777366429567,0.001892118714749813,0.00012207218,0.00010681315,0.28313115,0.28313115,0.002285885340106889,0.002096819280280336,0.0019989319,0.0019836728,0.0015411612,0.0015411612,1.8903648857917152e-05,2.7445180310717863e-05,0.0016147102,0.0009427873,5289984,3643627,12092.297,7640.0273,0.0021820401307195425,0.0021057450212538242
123,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.1206836,0.089463644,0.0022097401871867665,0.002063198577350209,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.5140763132780438e-05,0.0013821857,0.0007225215,5289984,3977604,11689.49,8206.587,0.002121004043146968,0.0020599679555743933
124,0.001892118714749813,0.001892118714749813,0.00010681315,9.155413e-05,0.1337911,0.121004045,0.002208719316306061,0.0020457223670525405,0.0019836728,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.496865185759279e-05,0.0013326216,0.00062065397,5289984,4005022,11684.09,8193.163,0.0021362630650401115,0.002075226977467537
125,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.19401847,0.19401847,0.002203855688055956,0.002061287770174376,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.4356216485846114e-05,0.0014429449,0.00080485333,5289984,4105728,11658.361,8463.087,0.002121004043146968,0.0020599679555743933
126,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.13609521,0.088960096,0.0021364507036434324,0.002024419048063541,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.1790162046898093e-05,0.0011577067,0.0005927933,5289984,4589227,11301.79,9290.519,0.002075226977467537,0.0020447089336812496
127,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.100679025,0.06422523,0.0020773797546575754,0.0019913146630293112,0.0019531548,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.150796655081042e-05,0.00096647406,0.00033070843,5289984,4649440,10989.306,9258.498,0.0020599679555743933,0.002029449911788106
128,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.13896391,0.09063859,0.00220025513368755,0.002069955884285203,0.0019836728,0.0019684138,0.0015106432,0.0015106432,1.8903648857917152e-05,2.4756249962865624e-05,0.0013891734,0.0006279947,5289984,4039384,11639.314,8361.347,0.0021057450212538242,0.002075226977467537
129,0.0019073777366429567,0.001892118714749813,0.00010681315,0.00010681315,0.14169528,0.09324788,0.002269158564562766,0.0021143695041722158,0.0019989319,0.0019836728,0.0015259022,0.0015259022,1.8903648857917152e-05,2.6304872951409375e-05,0.0015326188,0.0006175772,5289984,3801577,12003.8125,8037.9385,0.002166781108826399,0.0021057450212538242
130,0.0019073777366429567,0.0019073777366429567,0.00010681315,0.00010681315,0.116289005,0.055741206,0.0021994666816927046,0.0020813922592911676,0.0019989319,0.0019836728,0.0014953841,0.0014953841,1.8903648857917152e-05,2.8825463261226437e-05,0.0012282371,0.00046328024,5289984,3469155,11635.144,7220.6724,0.002151522086933255,0.0021057450212538242
131,0.0019073777366429567,0.001892118714749813,0.00010681315,9.155413e-05,0.10981918,0.08509956,0.0022053818254105305,0.0020763044383683084,0.0019989319,0.0019684138,0.0015564202,0.0015564202,1.8903648857917152e-05,2.7499876250556874e-05,0.0013976808,0.0005894938,5289984,3636380,11666.435,7550.232,0.0021362630650401115,0.0020904859993606806
132,0.001892118714749813,0.0018768596928566694,9.155413e-05,7.629511e-05,0.1286946,0.1286946,0.002116500339072387,0.0020203358575958006,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.273487340881463e-05,0.0010083112,0.0004947249,5289984,4398529,11196.253,8886.506,0.002075226977467537,0.0020447089336812496
133,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.13328755,0.082581826,0.0021202349173575006,0.002028306228550872,0.0019684138,0.0019531548,0.0014801251,0.0014801251,1.8903648857917152e-05,2.2389486613549848e-05,0.0010747148,0.00048473247,5289984,4466382,11216.009,9059.19,0.002075226977467537,0.0020599679555743933
134,0.0018768596928566694,0.0018768596928566694,9.155413e-05,9.155413e-05,0.12605478,0.05160601,0.0020906215391554113,0.0020068305625218774,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.346111507864635e-05,0.0010108353,0.00038266886,5289984,4262372,11059.3545,8553.858,0.002075226977467537,0.0020447089336812496
135,0.0019073777366429567,0.001892118714749813,0.00010681315,0.00010681315,0.121736474,0.06596475,0.00226863169919323,0.0021312028863285097,0.0019989319,0.0019836728,0.0015259022,0.0015259022,1.8903648857917152e-05,2.8070742763081808e-05,0.0015297271,0.0007104408,5289984,3562428,12001.025,7592.257,0.002166781108826399,0.002121004043146968
136,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.14445716,0.085877776,0.0022003465136307596,0.002036472871386333,0.0019836728,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.678154162588061e-05,0.0014828593,0.00054942543,5289984,3733915,11639.798,7604.0166,0.002121004043146968,0.0020599679555743933
137,0.0018616006709635258,0.0018616006709635258,7.629511e-05,7.629511e-05,0.11598383,0.11598383,0.002075773867534382,0.001991174630412096,0.0019378958,0.0019378958,0.0015411612,0.0015411612,1.8903648857917152e-05,2.1446677019692553e-05,0.0011633429,0.0005737406,5289984,4662727,10980.811,9284.304,0.0020447089336812496,0.0020141908898949623
138,0.0018616006709635258,0.0018616006709635258,7.629511e-05,7.629511e-05,0.11219959,0.11219959,0.002044911999320319,0.0019655658679670887,0.0019378958,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.1584603443348617e-05,0.0010179939,0.00035088978,5289984,4632932,10817.552,9106.333,0.0020447089336812496,0.0020141908898949623
139,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.19792478,0.101365685,0.0021108032149766425,0.001983815905188382,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2783942606337218e-05,0.0014635352,0.00044793438,5289984,4389056,11166.115,8707.079,0.0020599679555743933,0.002029449911788106
140,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.12149233,0.12149233,0.002126249563680155,0.0020043833396266347,0.0019684138,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.672314871378813e-05,0.0012517162,0.0005715681,5289984,3742074,11247.826,7500.551,0.0020904859993606806,0.0020447089336812496
141,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.2264744,0.1550927,0.002073364390728781,0.001973820728029173,0.0019531548,0.0019378958,0.0014953841,0.0014953841,1.8903648857917152e-05,2.2773596292458522e-05,0.0012516228,0.0004924815,5289984,4391050,10968.064,8667.1455,0.0020447089336812496,0.002029449911788106
142,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.28757152,0.09594873,0.002191767321507967,0.00204266714878406,0.0019836728,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.6311365009936487e-05,0.0015278733,0.00061627175,5289984,3800639,11594.414,7763.4404,0.0021057450212538242,0.0020599679555743933
143,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.15991455,0.10400549,0.002101545596002748,0.001983991691800854,0.0019531548,0.0019378958,0.0015411612,0.0015411612,1.8903648857917152e-05,2.3195435694945692e-05,0.001348236,0.00042865565,5289984,4311193,11117.143,8553.371,0.0020599679555743933,0.002029449911788106
144,0.0018768596928566694,0.0018768596928566694,9.155413e-05,9.155413e-05,0.14357214,0.12759595,0.0021392157315007947,0.002007359757844199,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.5105052090472582e-05,0.0013855741,0.00048755624,5289984,3983262,11316.417,7995.84,0.0020904859993606806,0.0020447089336812496
145,0.001892118714749813,0.001892118714749813,0.00012207218,0.00010681315,0.23076218,0.17059587,0.002231482706280397,0.0022066711830145834,0.0019989319,0.0019836728,0.0015411612,0.0015411612,1.8903648857917152e-05,1.9229412078032184e-05,0.0013156295,0.001148046,5289984,5200367,11804.508,11475.5,0.002166781108826399,0.002151522086933255
146,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.21907377,0.16903944,0.0021920732135602868,0.0020829343837358797,0.0019836728,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.241765435115462e-05,0.0011169751,0.000722127,5289984,4460770,11596.032,9291.491,0.0021362630650401115,0.002075226977467537
147,0.0018768596928566694,0.0018768596928566694,0.00010681315,9.155413e-05,0.23807126,0.21039139,0.0021312099254458994,0.0020385687885408122,0.0019684138,0.0019531548,0.0014953841,0.0014953841,1.8903648857917152e-05,2.1573362592565905e-05,0.00102283,0.0006443738,5289984,4635346,11274.066,9449.472,0.0021057450212538242,0.0020599679555743933
148,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.20332646,0.09472801,0.002071897142670942,0.0020098094683697505,0.0019531548,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.0346426394360946e-05,0.0007493892,0.0004253692,5289984,4914868,10960.303,9877.948,0.0020599679555743933,0.0020447089336812496
149,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.16986343,0.124788284,0.002174318736715461,0.0020760818966116725,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.2432273042038304e-05,0.0009836538,0.0006309152,5289984,4457863,11502.111,9254.889,0.002151522086933255,0.002075226977467537
