ImageNumber,Intensity_LowerQuartileIntensity_MIRO160mer,Intensity_LowerQuartileIntensity_Subtract_perinucleus_Miro160mer,Intensity_MADIntensity_MIRO160mer,Intensity_MADIntensity_Subtract_perinucleus_Miro160mer,Intensity_MaxIntensity_MIRO160mer,Intensity_MaxIntensity_Subtract_perinucleus_Miro160mer,Intensity_MeanIntensity_MIRO160mer,Intensity_MeanIntensity_Subtract_perinucleus_Miro160mer,Intensity_MedianIntensity_MIRO160mer,Intensity_MedianIntensity_Subtract_perinucleus_Miro160mer,Intensity_MinIntensity_MIRO160mer,Intensity_MinIntensity_Subtract_perinucleus_Miro160mer,Intensity_PercentMaximal_MIRO160mer,Intensity_PercentMaximal_Subtract_perinucleus_Miro160mer,Intensity_StdIntensity_MIRO160mer,Intensity_StdIntensity_Subtract_perinucleus_Miro160mer,Intensity_TotalArea_MIRO160mer,Intensity_TotalArea_Subtract_perinucleus_Miro160mer,Intensity_TotalIntensity_MIRO160mer,Intensity_TotalIntensity_Subtract_perinucleus_Miro160mer,Intensity_UpperQuartileIntensity_MIRO160mer,Intensity_UpperQuartileIntensity_Subtract_perinucleus_Miro160mer
150,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.20587473,0.17338827,0.002163351482076789,0.0020571240583067674,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.136236792449001e-05,0.001048096,0.00064686616,5289984,4681129,11444.095,9629.663,0.0021057450212538242,0.0020599679555743933
151,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.30173188,0.30173188,0.0022072535450957886,0.002073619101848719,0.0019836728,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.2736956603789888e-05,0.0013238473,0.000830419,5289984,4398126,11676.336,9120.038,0.002151522086933255,0.002075226977467537
152,0.001892118714749813,0.0018768596928566694,0.00012207218,9.155413e-05,0.22784771,0.11648738,0.002182392846970331,0.002071639744871377,0.0019836728,0.0019684138,0.0015106432,0.0015106432,1.8903648857917152e-05,2.311518225974484e-05,0.0012542673,0.0006377122,5289984,4326161,11544.823,8962.247,0.002166781108826399,0.0020904859993606806
153,0.001892118714749813,0.001892118714749813,0.00012207218,9.155413e-05,0.32576486,0.18173495,0.0021807840061520037,0.002088943801658795,0.0019989319,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.3131666835527835e-05,0.0010319491,0.0006779307,5289984,4323078,11536.3125,9030.667,0.002166781108826399,0.0020904859993606806
154,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.22009613,0.16881056,0.0021849965292309956,0.002071027090502032,0.0019836728,0.0019531548,0.0015564202,0.0015564202,1.8903648857917152e-05,2.188219719141999e-05,0.0011435355,0.00068210403,5289984,4569925,11558.597,9464.438,0.0021362630650401115,0.002075226977467537
155,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.26839092,0.18109407,0.0021505163844777225,0.0020681713400947602,0.0019836728,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.1599242471368045e-05,0.0010825812,0.0007758144,5289984,4629792,11376.197,9575.203,0.002121004043146968,0.002075226977467537
156,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.21214618,0.096665904,0.0020976133047495983,0.0020219900963802905,0.0019531548,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.0335217933547356e-05,0.0009617004,0.00056701485,5289984,4917577,11096.341,9943.292,0.0020599679555743933,0.0020447089336812496
157,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.17022964,0.15193409,0.0020928765007843125,0.0020290840119568465,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.1430921176000367e-05,0.00073975394,0.0005174507,5289984,4666155,11071.283,9468.0205,0.0021057450212538242,0.0020599679555743933
158,0.0019073777366429567,0.001892118714749813,0.00012207218,0.00010681315,0.21129167,0.16614023,0.0021980954287267223,0.0020892973923619137,0.0019989319,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.3829551980593213e-05,0.0012842254,0.00086794177,5289984,4196470,11627.89,8767.674,0.0021820401307195425,0.0021057450212538242
159,0.0018768596928566694,0.0018768596928566694,9.155413e-05,9.155413e-05,0.2910048,0.2910048,0.002109981903123431,0.0020264391974137747,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.1199784864583195e-05,0.00087343197,0.00054893456,5289984,4717029,11161.7705,9558.772,0.0020904859993606806,0.0020447089336812496
160,0.001892118714749813,0.001892118714749813,0.00012207218,0.00010681315,0.18667887,0.18667887,0.002189123025939209,0.002175410248915068,0.0019989319,0.0019836728,0.0015259022,0.0015259022,1.8903648857917152e-05,1.9217642102932767e-05,0.0010098048,0.0009832509,5289984,5203552,11580.426,11319.86,0.002151522086933255,0.002151522086933255
161,0.0019073777366429567,0.001892118714749813,0.0001373312,0.00010681315,0.17502098,0.17502098,0.00222321272911695,0.002118318870991773,0.002014191,0.0019836728,0.0015411612,0.0015411612,1.8903648857917152e-05,2.395402360525302e-05,0.0010534843,0.0007583222,5289984,4174664,11760.76,8843.27,0.0022278171963989735,0.002121004043146968
162,0.001937895780429244,0.0019073777366429567,0.00015259022,0.00012207218,0.14599833,0.122880906,0.002236636535077422,0.002153143541887694,0.002059968,0.002014191,0.0015564202,0.0015564202,1.8903648857917152e-05,2.6616443212753747e-05,0.00091191364,0.00065368024,5289984,3757076,11831.771,8089.524,0.002288853283971548,0.002197299152612686
163,0.001892118714749813,0.0018768596928566694,9.155413e-05,7.629511e-05,0.15979248,0.15979248,0.002123187320249929,0.0020077512437129286,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.3906350219902562e-05,0.0012750925,0.0005177909,5289984,4182989,11231.627,8398.401,0.0020904859993606806,0.0020447089336812496
164,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.16572824,0.06857404,0.002088568536431301,0.001989609290256528,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.2430033994959524e-05,0.0012024884,0.0003995709,5289984,4458308,11048.494,8870.291,0.0020599679555743933,0.002029449911788106
165,0.0019226367585361004,0.001892118714749813,0.00012207218,0.00010681315,0.1628748,0.09634546,0.0023046545958362065,0.0020996729499976195,0.002014191,0.0019836728,0.0015259022,0.0015259022,1.8903648857917152e-05,2.9571109499157075e-05,0.0019243204,0.0007605669,5289984,3381679,12191.586,7100.42,0.0021820401307195425,0.0021057450212538242
166,0.001892118714749813,0.0018768596928566694,9.155413e-05,7.629511e-05,0.14103913,0.14103913,0.0021413289157632613,0.002013711927177584,0.0019684138,0.0019531548,0.0015564202,0.0015564202,1.8903648857917152e-05,2.314971825635396e-05,0.0014252451,0.00051245966,5289984,4319707,11327.596,8698.6455,0.002075226977467537,0.0020447089336812496
167,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.12802319,0.12010376,0.002169031991637404,0.0020281955452268,0.0019836728,0.0019531548,0.0014953841,0.0015106432,1.8903648857917152e-05,2.471585418239213e-05,0.0014146746,0.0006629945,5289984,4045986,11474.145,8206.051,0.0021057450212538242,0.0020599679555743933
168,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.15358205,0.09828336,0.0021144696736677274,0.0020110287145231856,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.2977397363987018e-05,0.0012737107,0.0005284825,5289984,4352103,11185.511,8752.204,0.002075226977467537,0.0020447089336812496
169,0.0019073777366429567,0.001892118714749813,0.00010681315,9.155413e-05,0.1824979,0.120302126,0.002240462677911691,0.002071610727372835,0.0019989319,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.704948541058955e-05,0.001828469,0.00075860426,5289984,3696928,11852.012,7658.5957,0.0021362630650401115,0.0020904859993606806
170,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.13542382,0.08705272,0.002186522851191516,0.0020305992029394813,0.0019836728,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.6779404388555234e-05,0.0015882801,0.0005552709,5289984,3734213,11566.671,7582.69,0.0021057450212538242,0.0020599679555743933
171,0.0019073777366429567,0.001892118714749813,0.00012207218,0.00010681315,0.4340276,0.09538414,0.002277742741046098,0.002089628800826338,0.0019989319,0.0019836728,0.0015106432,0.0015106432,1.8903648857917152e-05,2.849589003777985e-05,0.001857634,0.0008036662,5289984,3509278,12049.223,7333.0884,0.002166781108826399,0.0021057450212538242
172,0.001892118714749813,0.001892118714749813,0.00010681315,9.155413e-05,0.19426261,0.07731746,0.0021840609462972856,0.002063410311725717,0.0019836728,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.5814805617095184e-05,0.0016009626,0.00054907525,5289984,3873746,11553.647,7993.1274,0.002121004043146968,0.0020904859993606806
173,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.16398871,0.123277634,0.00210046657424909,0.0020091211530093465,0.0019684138,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.453565054559926e-05,0.0013031571,0.00057735085,5289984,4075702,11111.435,8188.579,0.002075226977467537,0.0020447089336812496
174,0.0019226367585361004,0.0019073777366429567,0.00012207218,0.00010681315,0.17537194,0.13237202,0.0022659336832942215,0.0021311328384851997,0.002014191,0.0019989319,0.0015411612,0.0015411612,1.8903648857917152e-05,2.9978418536495578e-05,0.0017853496,0.0009016553,5289984,3335733,11986.753,7108.89,0.0021820401307195425,0.0021362630650401115
175,0.0019073777366429567,0.001892118714749813,0.00010681315,9.155413e-05,0.15967041,0.07981994,0.0021908334000277693,0.0020618770711634906,0.0019989319,0.0019836728,0.0015411612,0.0015411612,1.8903648857917152e-05,2.779560557035054e-05,0.0016527848,0.00060491665,5289984,3597691,11589.474,7417.9966,0.002121004043146968,0.0020904859993606806
176,0.0019073777366429567,0.001892118714749813,0.00010681315,0.00010681315,0.17576867,0.13545434,0.0021665671330480395,0.002072495554145178,0.0019989319,0.0019836728,0.0015411612,0.0015411612,1.8903648857917152e-05,2.93531447491627e-05,0.0014023107,0.00069353374,5289984,3406790,11461.105,7060.557,0.002121004043146968,0.0020904859993606806
177,0.0019073777366429567,0.001892118714749813,0.00010681315,9.155413e-05,0.1314107,0.1314107,0.00218406925356485,0.002071077743050209,0.0019989319,0.0019836728,0.0015564202,0.0015564202,1.8903648857917152e-05,2.878058116627549e-05,0.0016350538,0.0007373922,5289984,3474565,11553.691,7196.094,0.002121004043146968,0.0020904859993606806
178,0.001892118714749813,0.001892118714749813,9.155413e-05,9.155413e-05,0.15439078,0.11512932,0.002125508740019346,0.002041019749970233,0.0019836728,0.0019684138,0.0015106432,0.0015106432,1.8903648857917152e-05,2.6938581112606503e-05,0.0012899942,0.00061341206,5289984,3712148,11243.907,7576.5674,0.0021057450212538242,0.002075226977467537
179,0.001892118714749813,0.001892118714749813,9.155413e-05,9.155413e-05,0.15474173,0.11253528,0.002146128485750146,0.0020551805335764215,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.885663102295603e-05,0.0015948495,0.0007315671,5289984,3465408,11352.985,7122.039,0.0020904859993606806,0.002075226977467537
180,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.14398412,0.06521706,0.0020960500615999026,0.0020101507898359103,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.411666678725e-05,0.0011989081,0.00040125262,5289984,4146510,11088.071,8335.11,0.002075226977467537,0.0020447089336812496
181,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.10344091,0.08467231,0.0020638029103679707,0.001981639448321191,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.097554314595811e-05,0.0009520361,0.00041074274,5289984,4767457,10917.484,9447.381,0.0020447089336812496,0.002029449911788106
182,0.0018616006709635258,0.0018616006709635258,7.629511e-05,7.629511e-05,0.15994507,0.119447626,0.0020485107076292667,0.0019695176727463257,0.0019378958,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.077770103880194e-05,0.00095438043,0.0004366613,5289984,4812852,10836.589,9478.997,0.002029449911788106,0.0020141908898949623
183,0.0018616006709635258,0.0018616006709635258,7.629511e-05,7.629511e-05,0.1413901,0.08531319,0.0020079381974501247,0.0019619331164865902,0.0019378958,0.0019378958,0.0015411612,0.0015411612,1.8903648857917152e-05,1.9698417232175394e-05,0.00076600886,0.00038726922,5289984,5076550,10621.961,9959.852,0.002029449911788106,0.0020141908898949623
184,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.16215762,0.107774474,0.0020781912823956555,0.001982525753429929,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.096982065351188e-05,0.001051944,0.00044433287,5289984,4768758,10993.599,9454.186,0.0020447089336812496,0.002029449911788106
185,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.13882658,0.08416876,0.002113951300171702,0.0019956167308491954,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2428046900634556e-05,0.0011487523,0.0004984905,5289984,4458703,11182.769,8897.862,0.0020599679555743933,0.002029449911788106
186,0.0018616006709635258,0.0018616006709635258,7.629511e-05,7.629511e-05,0.118974596,0.07884336,0.0020108518330939186,0.001957974038471725,0.0019378958,0.0019378958,0.0014953841,0.0014953841,1.8903648857917152e-05,1.9988790286407383e-05,0.0007424809,0.0002869568,5289984,5002804,10637.374,9795.36,0.002029449911788106,0.0020141908898949623
187,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.12178225,0.09933623,0.0021118443925113952,0.001997338846528642,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2765316675799353e-05,0.0010559491,0.0005045184,5289984,4392647,11171.623,8773.6045,0.002075226977467537,0.002029449911788106
188,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.14889753,0.14148165,0.0021124822060544037,0.0019913986290365213,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2304918948385525e-05,0.0010915856,0.00049689994,5289984,4483316,11174.997,8928.069,0.0020599679555743933,0.002029449911788106
189,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.15880065,0.13356222,0.0022932348720241876,0.0020724175878290003,0.0019836728,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.6493020811062636e-05,0.0016813013,0.00076540565,5289984,3774579,12131.176,7822.504,0.002151522086933255,0.002075226977467537
190,0.0018768596928566694,0.0018768596928566694,9.155413e-05,9.155413e-05,0.14912643,0.14912643,0.002171416731246257,0.002041477348171446,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.1599307785384095e-05,0.001162467,0.0005995734,5289984,4629778,11486.76,9451.587,0.002075226977467537,0.0020447089336812496
191,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.097138934,0.06741436,0.0021143345421153446,0.0020131849701771685,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2203235988425897e-05,0.0010204619,0.00046333382,5289984,4503848,11184.796,9067.079,0.0020599679555743933,0.0020447089336812496
192,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.26253146,0.110017546,0.0022480067844959455,0.0020987051707151688,0.0019836728,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.239731948880358e-05,0.0014249169,0.00082073425,5289984,4464820,11891.92,9370.341,0.002121004043146968,0.002075226977467537
193,0.001892118714749813,0.0018768596928566694,0.00012207218,9.155413e-05,0.108018614,0.0658732,0.0023012993827698724,0.0021332246470182987,0.0019989319,0.0019684138,0.0014953841,0.0014953841,1.8903648857917152e-05,2.3842261505262106e-05,0.0014874468,0.0007653345,5289984,4194233,12173.837,8947.241,0.002151522086933255,0.0020904859993606806
194,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.1035935,0.07910277,0.002257566234191351,0.002131409810267402,0.0019836728,0.0019684138,0.0014953841,0.0014953841,1.8903648857917152e-05,2.192071977121783e-05,0.0013131456,0.00089084066,5289984,4561894,11942.489,9723.266,0.002121004043146968,0.002075226977467537
195,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.1820859,0.12896925,0.0022229502194619113,0.002077139266912958,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.2219101672831726e-05,0.001505461,0.00075424847,5289984,4500632,11759.371,9348.439,0.0020904859993606806,0.0020599679555743933
196,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.126009,0.06324865,0.0022579527990420198,0.002101833070739697,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.377713030010067e-05,0.0013378838,0.00067368953,5289984,4205722,11944.534,8839.726,0.0021362630650401115,0.002075226977467537
197,0.001892118714749813,0.0018768596928566694,0.00012207218,0.00010681315,0.10513466,0.06831464,0.002345110988875392,0.0021483134230374863,0.0019836728,0.0019684138,0.0015106432,0.0015106432,1.8903648857917152e-05,2.4349331087351034e-05,0.0015772914,0.00091887824,5289984,4106889,12405.6,8822.885,0.002166781108826399,0.0020904859993606806
198,0.001937895780429244,0.0019226367585361004,0.00016784924,0.0001373312,0.12196536,0.12196536,0.0024851414292439257,0.00230045802738978,0.002059968,0.00202945,0.0015411612,0.0015411612,1.8903648857917152e-05,2.97607444471659e-05,0.0016939093,0.0010153665,5289984,3360131,13146.358,7729.8403,0.00238040741533041,0.0022583352401852608
199,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.22961776,0.16340886,0.0021269202370815298,0.0020295028226533867,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.3098518414831836e-05,0.0010874643,0.0006121023,5289984,4329282,11251.374,8786.29,0.0020904859993606806,0.0020599679555743933
200,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.47226673,0.47226673,0.002090678582392688,0.0019990877044140268,0.0019684138,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2381914696703794e-05,0.00086692965,0.00051655836,5289984,4467893,11059.656,8931.71,0.002075226977467537,0.0020447089336812496
201,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.13409628,0.13409628,0.0020795049383065243,0.0020047319333378966,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.436017394138601e-05,0.0007880127,0.00044296455,5289984,4105061,11000.548,8229.547,0.0020904859993606806,0.0020599679555743933
202,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.1387808,0.12201114,0.0021405197879024777,0.002045333067726325,0.0019836728,0.0019684138,0.0014953841,0.0014953841,1.8903648857917152e-05,2.495231612388725e-05,0.0010276289,0.00069684995,5289984,4007644,11323.315,8196.967,0.002121004043146968,0.002075226977467537
203,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.1388571,0.13261616,0.002097699331120378,0.002008086412803579,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.300232829567009e-05,0.0009934972,0.0005287363,5289984,4347386,11096.796,8729.927,0.002075226977467537,0.0020447089336812496
204,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.15428397,0.15428397,0.0021707981167216196,0.0020589877395982784,0.0019989319,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.687227901379811e-05,0.0011871883,0.0007504632,5289984,3721307,11483.487,7662.1255,0.0021362630650401115,0.002075226977467537
205,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.16317998,0.16317998,0.002146866355715821,0.002045633386333735,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.44368168993296e-05,0.0010120928,0.00066517474,5289984,4092186,11356.889,8371.112,0.002121004043146968,0.002075226977467537
206,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.090058744,0.07817197,0.0021061516989583523,0.002019692901643732,0.0019836728,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.501303804608152e-05,0.00081655034,0.00042352325,5289984,3997915,11141.509,8074.5605,0.0021057450212538242,0.0020599679555743933
207,0.001937895780429244,0.0019073777366429567,0.00015259022,0.00012207218,0.17828642,0.1483177,0.0023346975520743543,0.0021764617785281124,0.002059968,0.002014191,0.0015411612,0.0015716793,1.8903648857917152e-05,3.7206173545964135e-05,0.001431244,0.0009001466,5289984,2687726,12350.513,5849.733,0.002288853283971548,0.002197299152612686
208,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.13882658,0.06344701,0.002031808853887838,0.0019750416215322916,0.0019531548,0.0019378958,0.0015411612,0.0015411612,1.8903648857917152e-05,2.186345746092672e-05,0.0007839556,0.00029640045,5289984,4573842,10748.236,9033.528,0.0020447089336812496,0.002029449911788106
209,0.0018768596928566694,0.0018768596928566694,9.155413e-05,9.155413e-05,0.11775387,0.0830396,0.0020811039950097204,0.0020027482508777473,0.0019531548,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.2757250232351525e-05,0.00091197045,0.00046890284,5289984,4394204,11009.007,8800.484,0.0020599679555743933,0.0020447089336812496
210,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.11480888,0.0698558,0.002099947462329281,0.002012935452805661,0.0019684138,0.0019531548,0.0015411612,0.0015411612,1.8903648857917152e-05,2.52139847853773e-05,0.0009387911,0.00046106015,5289984,3966053,11108.688,7983.4087,0.0020904859993606806,0.0020599679555743933
211,0.001892118714749813,0.001892118714749813,0.00010681315,9.155413e-05,0.1286946,0.103028916,0.0021980380162775538,0.002067410747295421,0.0019836728,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.6384207890672284e-05,0.0012885603,0.00061354134,5289984,3790146,11627.586,7835.7886,0.0021362630650401115,0.002075226977467537
212,0.0018768596928566694,0.0018768596928566694,9.155413e-05,9.155413e-05,0.12686351,0.072159916,0.0021146245580563193,0.002008221401417935,0.0019684138,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.335318042293544e-05,0.0011283077,0.00043123148,5289984,4282072,11186.33,8599.349,0.002075226977467537,0.0020447089336812496
213,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.15387198,0.15387198,0.0020554563217369845,0.0019805505686084153,0.0019531548,0.0019378958,0.0015411612,0.0015411612,1.8903648857917152e-05,2.204378512952708e-05,0.0010391293,0.0004831829,5289984,4536426,10873.331,8984.621,0.0020447089336812496,0.002029449911788106
214,0.0019073777366429567,0.001892118714749813,0.00010681315,0.00010681315,0.09161517,0.08715954,0.0022079467404225606,0.00208804243746052,0.0019989319,0.0019836728,0.0015411612,0.0015411612,1.8903648857917152e-05,2.8870260513682773e-05,0.0011983167,0.00064633955,5289984,3463772,11680.003,7232.503,0.002151522086933255,0.0021057450212538242
215,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.14335851,0.06399634,0.0020576293183259156,0.00199051782180579,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.2524338674154357e-05,0.00093723694,0.00041150436,5289984,4439642,10884.826,8837.187,0.0020599679555743933,0.002029449911788106
216,0.0019073777366429567,0.001892118714749813,0.00012207218,0.00010681315,0.1251545,0.07872129,0.002214068827405716,0.002087298050712749,0.002014191,0.0019836728,0.0015411612,0.0015411612,1.8903648857917152e-05,3.080692897123649e-05,0.0012895953,0.00064075424,5289984,3246023,11712.389,6775.4175,0.002166781108826399,0.002121004043146968
217,0.0018768596928566694,0.0018616006709635258,7.629511e-05,7.629511e-05,0.0952163,0.04884413,0.0020115719808887892,0.0019690137705523927,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.0775469323045874e-05,0.00056593196,0.00024016679,5289984,4813369,10641.184,9477.59,0.0020447089336812496,0.002029449911788106
218,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.12542915,0.066849776,0.002030955974417881,0.0019731864089679893,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.3075668115587867e-05,0.0007611517,0.00032739746,5289984,4333569,10743.725,8550.939,0.0020447089336812496,0.002029449911788106
219,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.12625314,0.12625314,0.0021194994472691223,0.0020273817283440196,0.0019836728,0.0019684138,0.0015564202,0.0015564202,1.8903648857917152e-05,2.5588104192713224e-05,0.0009273305,0.00044094725,5289984,3908066,11212.118,7923.1416,0.0021057450212538242,0.0020599679555743933
220,0.001892118714749813,0.001892118714749813,9.155413e-05,9.155413e-05,0.1153582,0.1153582,0.002112412425006862,0.0020229100336026824,0.0019836728,0.0019684138,0.0015106432,0.0015106432,1.8903648857917152e-05,2.6210629668440775e-05,0.0009447407,0.0004562785,5289984,3815246,11174.628,7717.8994,0.0021057450212538242,0.0020599679555743933
221,0.0018768596928566694,0.0018768596928566694,9.155413e-05,7.629511e-05,0.1782559,0.06916915,0.002070165723504551,0.0019815136638313543,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.3964775614211206e-05,0.001034257,0.00038207008,5289984,4172791,10951.144,8268.442,0.0020599679555743933,0.002029449911788106
222,0.0018768596928566694,0.0018768596928566694,7.629511e-05,7.629511e-05,0.1600061,0.09997711,0.0020179137489475395,0.001970289996531522,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.0405814514410995e-05,0.0007790341,0.00036897237,5289984,4900564,10674.731,9655.532,0.002029449911788106,0.002029449911788106
223,0.001892118714749813,0.0018768596928566694,9.155413e-05,9.155413e-05,0.16891737,0.16891737,0.002120285683992617,0.00202210052416603,0.0019684138,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.528561364897196e-05,0.0012126612,0.0007914938,5289984,3954818,11216.277,7997.0396,0.0020904859993606806,0.0020599679555743933
224,0.0018768596928566694,0.0018616006709635258,9.155413e-05,7.629511e-05,0.112611584,0.05584802,0.002029151082085031,0.00196921050621464,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.171166989229709e-05,0.000733646,0.00026884623,5289984,4605818,10734.177,9069.825,0.0020447089336812496,0.002029449911788106
225,0.001892118714749813,0.0018768596928566694,0.00010681315,9.155413e-05,0.11572442,0.10177767,0.002139346617116422,0.0020428807118289746,0.0019836728,0.0019684138,0.0015411612,0.0015411612,1.8903648857917152e-05,2.551888831556453e-05,0.0010646695,0.00058653223,5289984,3918666,11317.109,8005.367,0.0021057450212538242,0.002075226977467537
